"source_file","format","dimensions","file_size_bytes","transparency","pages_used","display_dimensions","fold_context","decorative_or_meaningful","loading","candidate_output_formats","responsive_variants_required","referenced"
"assets/icons/s04-document.png","png","256x256","8335","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s07-leaf-sprig.png","png","256x256","8289","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s20-certificate-ribbon.png","png","256x256","8284","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s03-heart-path.png","png","256x256","8248","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s01-email.png","png","256x256","8241","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s01-leaf-branch.png","png","256x256","8131","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s06-leaf-sprout.png","png","256x256","8001","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s08-slender-vine.png","png","256x256","7937","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s05-skin-texture.png","png","256x256","7912","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s03-info-bubble.png","png","256x256","7898","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s07-ginkgo-leaves.png","png","256x256","7836","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s01-instagram.png","png","256x256","7719","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s10-single-star.png","png","256x256","7649","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s06-heart.png","png","256x256","7410","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s11-leaf-divider-round.png","png","256x256","7317","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s02-send-email-arrow.png","png","256x256","6918","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s09-heart-leaf-divider.png","png","256x256","6873","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s10-laser-star.png","png","256x256","6629","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s01-arrow-up.png","png","256x256","6617","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s02-checklist.png","png","256x256","6616","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s09-leaf-divider-center.png","png","256x256","6469","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s05-stopwatch.png","png","256x256","6375","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s06-book.png","png","256x256","6276","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s09-leaf-divider-curved.png","png","256x256","5823","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s02-results-growth.png","png","256x256","5738","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s01-sparkles.png","png","256x256","5724","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s10-leaf-sprig-small.png","png","256x256","5652","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s04-hearing-ear.png","png","256x256","5566","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s09-leaf-divider-dense.png","png","256x256","5419","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s10-curly-leaf-divider.png","png","256x256","5354","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s10-sparkle-small-cluster.png","png","256x256","5350","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s04-verified-badge.png","png","256x256","5339","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s10-corner-leaf-4.png","png","256x256","5333","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s10-scroll-sparkle-divider.png","png","256x256","5326","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s02-open-book.png","png","256x256","5244","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s10-loop-sparkle-divider.png","png","256x256","5197","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s10-sparkle-3.png","png","256x256","4818","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s02-face-profile.png","png","256x256","4680","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s10-leaf-sparkle-line.png","png","256x256","4625","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s10-leaf-dot-divider.png","png","256x256","4542","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s10-corner-leaf-3.png","png","256x256","4463","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s10-sparkle-2.png","png","256x256","4452","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s10-curved-leaf-divider.png","png","256x256","4260","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s09-wavy-leaf-divider.png","png","256x256","4225","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s09-leaf-divider-wide.png","png","256x256","4030","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s09-heart-line-divider.png","png","256x256","3978","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s02-close-x.png","png","256x256","3738","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s10-leaf-arrow-divider.png","png","256x256","3663","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s10-sparkle-line.png","png","256x256","3632","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s10-arrow-dash-divider.png","png","256x256","3477","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s10-ornate-dash-divider.png","png","256x256","3477","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s10-sparkle-stars.png","png","256x256","3454","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s01-arrow-right.png","png","256x256","3445","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s02-chevron-down.png","png","256x256","3394","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s04-hands-open.png","png","256x256","3302","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s09-lotus-line-divider.png","png","256x256","3232","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s09-curved-leaf-divider-wide.png","png","256x256","3183","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s13-heart-circuit-leaf.png","png","256x256","2770","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s10-arrow-leaf-divider.png","png","256x256","2615","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s10-center-sparkle-line.png","png","256x256","2594","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s10-small-sparkle.png","png","256x256","2592","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s02-menu.png","png","256x256","2544","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s10-line-sparkle.png","png","256x256","2335","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s10-four-dots.png","png","256x256","2055","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s10-star-divider.png","png","256x256","1908","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s04-keyboard.png","png","256x256","1809","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
